section_id,book,map,section_number,print_sheet,short_title,description_catalogue,description_topos,section_type,note
3.05.08,3,3.05,08,EU08,Heiliges Kap (westliches Kap des Dromos des Achill),,,coast section," A seventeenth-round, catalogue-wide sweep (2026-07-30), prompted by the user pointing out a structural blind spot in every check run so far this session: crossref_topostext.py/category_check.py only ever flag a `city` point when *that point's own* topostext phrase contains a coastal keyword - Sidon, Tyros and Byblos (fixed just above) have none; their own citations are bare names. The signal that they're coastal was never in their own phrase, it was in their *section*: sitting between already-correctly-classified points (a ""-Mündung"" river mouth, a ""Kap"" cape) that do carry a keyword. That's checkable without topostext at all - a section mixing coastal-family points (`coast`/`harbor`/`river_mouth`, keyword- detected from the German name) with plain `city` points, with no sea-word header of its own, is structurally suspicious on its own: Ptolemy's sections are narratively homogeneous (a coastal run OR an inland list, established as this project's whole classification premise), so a section doing both at once is far more likely to be one coastal run some of whose points merely lack their own keyword than a genuine mix.  Found 110 such sections catalogue-wide. Checked every one's full topostext text (not just the `city` points' own phrases) before adding it - looking for either confirming coastal language (promontory/harbor/river mouth/gulf/bay, a run of real coastal place-names) or a contradiction (an inland/interior framing, the same ""in the interior of Galatian Pontos"" shape that correctly ruled out a candidate earlier this session). 109 confirmed straightforwardly - a representative sample across the whole range: Lusitania's own coast continuing past the Durius fix above (Oliosipum/Lisbon, Obila - ""LUSITANIA...the mouth of the river, which flows into the Outer Sea""); the Basque/Catalan coast (`2.06.07`/`.10`/`.14`/`.15`/`.18`/`.19`/`.20` - ""Of the Autrigones: Nerva river mouth | Flaviobriga"", ""Of the Vascones: Oiasso city | Ocasso promontory of the Pyrenees""); Dalmatia (`2.16.02`/`.03`/`.05` - ""Ortopla...mouth of the Titos river...Skardona""); Macedonia and Thessaly (`3.13.05/06/12/14/15/16` - ""In Amphaxitis: Thessalonike | Echedoros river outlet"", ""In Pieria: ...Pydna | Haliakmon river outlet...Dion colonia...Peneios river outlet""); Boiotia and the Lokrians (`3.15.03/09/11` - ""In Boiotia: Aulis | Ismenos river outlet | Salganeus | Anthedon""); Messenia (`3.16.07` - ""Kyparissia city | Kyparission promontory...Pylos | Koryphasion headland | Mothone""); Crete's south coast (`3.17.03/04/07/08` - ""Description of the south side: Lissos | Tarrha...Phoinix city | Phoinikous harbor""); Mauretania/Numidia/Africa/Cyrenaica (`4.01`-`4.04`,`4.06`-`4.08`, a dozen sections - Icosium, Rusazus, Carthage's own harbor towns, ""In the Pentapolis, Berenike or Hesperides | mouth of the Lathon river""); Anatolia's Aeolis/Lykia/ Pontus coasts (`5.01`-`5.14`, another dozen - ""Patara | Antiphellos | Andriake...Olympos city | Phaselis""); the Levant's own continuation past the Phoenicia fix (`5.16.02` - Kaisareia, Apollonia, Ioppe/Jaffa, Azotos, Askalon, Anthedon, already-`harbor` Gaza/Iamnia ports between them); the Persian Gulf coast of Babylonia/Susiane/Persis (`5.20.05`,`6.02.02`-`6.04.02` - ""this coast is described as follows: the western mouth of the Tigris river...""); and India's own Malabar/Coromandel/Ganges-delta coasts (`7.01`/`7.02`/`7.03`/`7.04`, the largest single cluster - ""(Ariake) of the Pirates. Mandagara..."", ""Maisolia. Mouth of the River Maisolos..."", ""Mouths of the Ganges...""). One candidate, `3.05.14`, was excluded: its own `city` point (""Nördlicher Endpunkt"") is ""the southern limit of Sarmatia at the *sources* of the Tanais river"" - a river-source boundary marker at the opposite end from this section's real coastal points (the Tanais' two mouths), the same shape as the Durius/Anas fixes above, not a coastal gap - left as `city`, worth a closer individual look later if it turns out to need one."
3.05.09,3,3.05,09,EU08,Taurische Chersones,Taurische Chersones,,inland,
3.05.11,3,3.05,11,EU08,Karkinites,Karkinites | Maiotis-See,"By Lake Byke the Torekkadai, by Achilleos dromos the Tauroskythai; below the Basternai toward Dacia the Tagroi, and below them the Tyragetai.
Event Date: 150 GR",coast section,"A fourth round, from a systematic edge-by-edge sweep of every coastline in the wider Black Sea/Sea of Azov region (every consecutive-point gap over ~1.8 degrees, checked one at a time against topostext and the raw section headers, per the user's request after the third round still left some ""non-neighbour"" connections) - the same header-language gap as the fixes above, just two sections these earlier passes hadn't reached yet: [Sarmatia-in-Europe's coast opens with ""Neue Festung"" (topostext: ""isthmus...toward the Karkinites river, Neon Teichos"") - the walk's own starting point, sitting in `city`]"
3.05.12,3,3.05,12,EU08,Leianon,,"Below the turn of the Tanais river the Altars of Alexander were set up, at",coast section,"A fourth round, from a systematic edge-by-edge sweep of every coastline in the wider Black Sea/Sea of Azov region (every consecutive-point gap over ~1.8 degrees, checked one at a time against topostext and the raw section headers, per the user's request after the third round still left some ""non-neighbour"" connections) - the same header-language gap as the fixes above, just two sections these earlier passes hadn't reached yet: [...continuing (topostext, by name match - this book.map's own section numbering runs well ahead of topostext's: ""Leianon city...Akra city...Gerros river mouth...Kremnoi city"") - Leianon and Akra were `city`]"
3.05.13,3,3.05,13,EU08,Kap Agaron,,"Inland cities among the rivers around the Karkinites river are, Karkina city",coast section,"A fourth round, from a systematic edge-by-edge sweep of every coastline in the wider Black Sea/Sea of Azov region (every consecutive-point gap over ~1.8 degrees, checked one at a time against topostext and the raw section headers, per the user's request after the third round still left some ""non-neighbour"" connections) - the same header-language gap as the fixes above, just two sections these earlier passes hadn't reached yet: [...continuing to the Tanais/Don (topostext: ""...Agaron promontory...Hygreis city...Karoia kome...western mouth of the Tanais"") - Kneme, Hygreis, Karoia were `city`]"
3.05.14,3,3.05,14,EU08,Unbekanntes Land,Unbekanntes Land,"Near the Borysthenes river, Azagarion",inland,
3.05.15,3,3.05,15,EU08,Europäisches Sarmatien,Europäisches Sarmatien | Europäisches Sarmatien,"and toward the fork of the Borysthenes river, Leinon city",inland,
3.05.16,3,3.05,16,EU08,Borysthenes-Quelle (südliche),,"An island lies off the mouth of the Tanais river, Alopekia or Tanais island",inland,
3.05.17,3,3.05,17,EU08,Borysthenes,Borysthenes | Tyras | Dakien | Europäisches Sarmatien,,inland,
3.05.26,3,3.05,26,EU08,Tanaïs (Biegung),Tanaïs (Biegung),,inland,
3.05.27,3,3.05,27,EU08,Karkinites,Karkinites,,inland,
3.05.28,3,3.05,28,EU08,Borysthenes,Borysthenes,,inland,
3.05.29,3,3.05,29,EU08,Axiakes,Axiakes | Borysthenes,,inland,
3.05.30,3,3.05,30,EU08,Tyras,Tyras | Dakien,,inland,
3.05.31,3,3.05,31,EU08,Tanaïs-Mündung,Tanaïs-Mündung,,inland,
3.06.02,3,3.06,02,EU08,Karkinites,Karkinites | Pontos Euxeinos,,coast section,"The root cause behind all three Black Sea fixes above, generalized: `_COASTAL_HDR_RE` only recognizes *German* sea words (""Meer""/""Golf""/ ""Ozean""/...), but this catalogue routinely heads a Pontic-region section with the *Greek* proper noun instead (""Pontos Euxeinos"", ""Propontis"", ""Kimmerischer Bosporos"") - which never matches. Reported by the user as points ""hopping and dancing"" around the Black Sea, Bosphorus and Thrace/Bithynia - not a classification problem exactly (each point's own coordinate was always right), but a *connectivity* one: with real waypoints along the shore sitting in `city` instead of `coast`, the graph had nothing to connect but the few points that did happen to match some other keyword, forcing long, geographically senseless edges between them instead of the short, orderly hops a complete coastal walk would draw. Checked every section headed by a Greek Pontic sea-name across the whole catalogue (via a regex on the header text) and triaged each one individually - most were already fine (either already `coast`, or genuinely inland, like `5.06.09`- `11`'s ""Pontos"" *province* name, Amaseia and neighbours, nowhere near the shore) or too low-impact/uncertain to act on without further verification (single boundary-point sections). These sections had a real, topostext-confirmed gap: [Crimea/Chersonesus Taurica's coast (topostext: ""...in the Pontus: Dandake...Chersonesos..."") - Eupatoria (Yevpatoria), Dandake etc.]"
3.06.03,3,3.06,03,EU08,Kap Korax,,,coast section,"A fourth round, from a systematic edge-by-edge sweep of every coastline in the wider Black Sea/Sea of Azov region (every consecutive-point gap over ~1.8 degrees, checked one at a time against topostext and the raw section headers, per the user's request after the third round still left some ""non-neighbour"" connections) - the same header-language gap as the fixes above, just two sections these earlier passes hadn't reached yet: [Crimea's coast continues past Kap Korax/Istrianos-Mündung with no header of its own - Theodosia (Feodosia) and Nymphaion were sitting in `city`, missing from the traced coastline entirely (topostext: ""...Istrianos river mouth, Theodosia, Nymphaion"" - directly between the two already-coastal sections either side)]"
3.06.04,3,3.06,04,EU08,Kimmerischer Bosporos,Kimmerischer Bosporos | Maiotis-See,,coast section,"The root cause behind all three Black Sea fixes above, generalized: `_COASTAL_HDR_RE` only recognizes *German* sea words (""Meer""/""Golf""/ ""Ozean""/...), but this catalogue routinely heads a Pontic-region section with the *Greek* proper noun instead (""Pontos Euxeinos"", ""Propontis"", ""Kimmerischer Bosporos"") - which never matches. Reported by the user as points ""hopping and dancing"" around the Black Sea, Bosphorus and Thrace/Bithynia - not a classification problem exactly (each point's own coordinate was always right), but a *connectivity* one: with real waypoints along the shore sitting in `city` instead of `coast`, the graph had nothing to connect but the few points that did happen to match some other keyword, forcing long, geographically senseless edges between them instead of the short, orderly hops a complete coastal walk would draw. Checked every section headed by a Greek Pontic sea-name across the whole catalogue (via a regex on the header text) and triaged each one individually - most were already fine (either already `coast`, or genuinely inland, like `5.06.09`- `11`'s ""Pontos"" *province* name, Amaseia and neighbours, nowhere near the shore) or too low-impact/uncertain to act on without further verification (single boundary-point sections). These sections had a real, topostext-confirmed gap: [The Cimmerian Bosphorus/Kerch strait's own coast (topostext: ""On the Cimmerian Bosphorus, Tyriktake...Pantikapaia..."") - the Bosporan Kingdom's capital]"
3.06.05,3,3.06,05,EU08,Taurische Chersones,Taurische Chersones,,inland,
3.06.06,3,3.06,06,EU08,Iluraton,,,inland,
3.07.01,3,3.07,01,EU09,Ausgewanderte Iazygen,Ausgewanderte Iazygen | Europäisches Sarmatien | Sarmatische Berge | Karpaten | Gross-Germanien | Danubios (Biegung bei Cirpi) | Cirpi | Dakien,,inland,
3.07.02,3,3.07,02,EU09,Ausgewanderte Iazygen,Ausgewanderte Iazygen,,inland,
3.08.01,3,3.08,01,EU09,Dakien,Dakien | Europäisches Sarmatien | Karpaten | Ausgewanderte Iazygen | Tibiskos | Danubios (Einmündung des Tibiskos) | Axiopolis | Pontos Euxeinos | Danubios | Ister,,inland,
3.08.02,3,3.08,02,EU09,Tibiskos (Einmündung in Danubios),Tibiskos (Einmündung in Danubios) | Dakien,,inland,
3.08.03,3,3.08,03,EU09,Dakien,Dakien | Danubios | Ister,,inland,
3.08.04,3,3.08,04,EU09,Dakien,Dakien | Ister | Dinogeteia | Hierasos,,inland,
3.08.06,3,3.08,06,EU09,Dakien,Dakien,,inland,
3.08.07,3,3.08,07,EU09,Petrodava,,,inland,
3.08.08,3,3.08,08,EU09,Ziridava,,,inland,
3.08.09,3,3.08,09,EU09,Zurobara,,,inland,
3.08.10,3,3.08,10,EU09,Zeugma,,,inland,
3.09.01,3,3.09,01,EU09,Moesia Superior,Moesia Superior | Dalmatien | Savus (Einmündung in Danuvius) | Makedonien | Thrakien | Moesia Inferior,,inland,
3.09.03,3,3.09,03,EU09,Danuvius,Danuvius | Danubios (Einmündung des Moschius (Muschius)) | Legio VII Claudia,,inland,
3.09.04,3,3.09,04,EU09,Möser,Möser,,inland,
3.09.05,3,3.09,05,EU09,Danuvius,Danuvius,,inland,
3.09.06,3,3.09,06,EU09,Dardanien,Dardanien,,inland,
3.10.01,3,3.10,01,EU09,Moesia Inferior,Moesia Inferior | Cebrus | Thrakien | Haemus-Gebirge | Pontos Euxeinos | Danuvius | Axiopolis | Ister,,inland,
3.10.02,3,3.10,02,EU09,Pontos Euxeinos,Pontos Euxeinos,,inland,
3.10.03,3,3.10,03,EU09,Ister (Teilung des nördlichsten Armes),,,inland,
3.10.04,3,3.10,04,EU09,Pontos Euxeinos,Pontos Euxeinos,,inland,
3.10.05,3,3.10,05,EU09,Pontos Euxeinos,Pontos Euxeinos,,inland,
3.10.06,3,3.10,06,EU09,Ister (Teilung),,,inland,
3.10.07,3,3.10,07,EU09,Moesia Inferior,Moesia Inferior | Pontos Euxeinos,,inland,
3.10.08,3,3.10,08,EU09,Heilige Mündung,Heilige Mündung | Ister,,coast section," A seventeenth-round, catalogue-wide sweep (2026-07-30), prompted by the user pointing out a structural blind spot in every check run so far this session: crossref_topostext.py/category_check.py only ever flag a `city` point when *that point's own* topostext phrase contains a coastal keyword - Sidon, Tyros and Byblos (fixed just above) have none; their own citations are bare names. The signal that they're coastal was never in their own phrase, it was in their *section*: sitting between already-correctly-classified points (a ""-Mündung"" river mouth, a ""Kap"" cape) that do carry a keyword. That's checkable without topostext at all - a section mixing coastal-family points (`coast`/`harbor`/`river_mouth`, keyword- detected from the German name) with plain `city` points, with no sea-word header of its own, is structurally suspicious on its own: Ptolemy's sections are narratively homogeneous (a coastal run OR an inland list, established as this project's whole classification premise), so a section doing both at once is far more likely to be one coastal run some of whose points merely lack their own keyword than a genuine mix.  Found 110 such sections catalogue-wide. Checked every one's full topostext text (not just the `city` points' own phrases) before adding it - looking for either confirming coastal language (promontory/harbor/river mouth/gulf/bay, a run of real coastal place-names) or a contradiction (an inland/interior framing, the same ""in the interior of Galatian Pontos"" shape that correctly ruled out a candidate earlier this session). 109 confirmed straightforwardly - a representative sample across the whole range: Lusitania's own coast continuing past the Durius fix above (Oliosipum/Lisbon, Obila - ""LUSITANIA...the mouth of the river, which flows into the Outer Sea""); the Basque/Catalan coast (`2.06.07`/`.10`/`.14`/`.15`/`.18`/`.19`/`.20` - ""Of the Autrigones: Nerva river mouth | Flaviobriga"", ""Of the Vascones: Oiasso city | Ocasso promontory of the Pyrenees""); Dalmatia (`2.16.02`/`.03`/`.05` - ""Ortopla...mouth of the Titos river...Skardona""); Macedonia and Thessaly (`3.13.05/06/12/14/15/16` - ""In Amphaxitis: Thessalonike | Echedoros river outlet"", ""In Pieria: ...Pydna | Haliakmon river outlet...Dion colonia...Peneios river outlet""); Boiotia and the Lokrians (`3.15.03/09/11` - ""In Boiotia: Aulis | Ismenos river outlet | Salganeus | Anthedon""); Messenia (`3.16.07` - ""Kyparissia city | Kyparission promontory...Pylos | Koryphasion headland | Mothone""); Crete's south coast (`3.17.03/04/07/08` - ""Description of the south side: Lissos | Tarrha...Phoinix city | Phoinikous harbor""); Mauretania/Numidia/Africa/Cyrenaica (`4.01`-`4.04`,`4.06`-`4.08`, a dozen sections - Icosium, Rusazus, Carthage's own harbor towns, ""In the Pentapolis, Berenike or Hesperides | mouth of the Lathon river""); Anatolia's Aeolis/Lykia/ Pontus coasts (`5.01`-`5.14`, another dozen - ""Patara | Antiphellos | Andriake...Olympos city | Phaselis""); the Levant's own continuation past the Phoenicia fix (`5.16.02` - Kaisareia, Apollonia, Ioppe/Jaffa, Azotos, Askalon, Anthedon, already-`harbor` Gaza/Iamnia ports between them); the Persian Gulf coast of Babylonia/Susiane/Persis (`5.20.05`,`6.02.02`-`6.04.02` - ""this coast is described as follows: the western mouth of the Tigris river...""); and India's own Malabar/Coromandel/Ganges-delta coasts (`7.01`/`7.02`/`7.03`/`7.04`, the largest single cluster - ""(Ariake) of the Pirates. Mandagara..."", ""Maisolia. Mouth of the River Maisolos..."", ""Mouths of the Ganges...""). One candidate, `3.05.14`, was excluded: its own `city` point (""Nördlicher Endpunkt"") is ""the southern limit of Sarmatia at the *sources* of the Tanais river"" - a river-source boundary marker at the opposite end from this section's real coastal points (the Tanais' two mouths), the same shape as the Durius/Anas fixes above, not a coastal gap - left as `city`, worth a closer individual look later if it turns out to need one."
